User-ID,Num-Ratings,Avg-Rating
1505346,3,2.33
1505350,1,3.0
1505356,37,3.35
1505362,1,4.0
1505376,2,1.5
1505388,1,3.0
1505415,4,2.5
1505426,1,3.0
1505434,3,4.0
1505447,4,4.75
1505455,1,5.0
1505511,5,3.2
1505514,1,2.0
1505520,1,3.0
1505523,1,3.0
1505527,2,4.0
1505541,1,3.0
1505546,3,3.33
1505549,1,2.0
1505555,1,5.0
1505561,20,3.2
1505564,1,1.0
1505568,2,3.5
1505577,3,3.33
1505580,2,2.0
1505584,1,4.0
1505609,35,5.0
1505628,2,3.0
1505666,2,5.0
1505697,1,3.0
1505703,21,2.57
1505707,1,5.0
1505732,3,4.33
1505741,7,3.43
1505760,2,2.5
1505780,2,2.0
1505785,3,3.67
1505799,115,4.54
1505818,1,1.0
1505821,12,3.25
1505823,4,3.75
1505825,1,5.0
1505837,1,5.0
1505859,5,3.8
1505867,7,3.0
1505884,12,3.5
1505888,15,3.07
1505897,50,3.86
1505900,23,2.91
1505907,11,2.18
1505927,1,5.0
1505929,3,3.0
1505945,7,3.0
1505953,1,5.0
1505966,1,4.0
1505976,2,4.0
1505977,85,3.61
1505988,1,4.0
1506012,1,2.0
1506028,7,3.0
1506044,1,4.0
1506046,1,3.0
1506062,1,2.0
1506085,1,5.0
1506089,9,4.56
1506108,1,4.0
1506111,2,4.0
1506115,26,3.38
1506126,1,4.0
1506167,1,5.0
1506186,2,3.0
1506188,1,5.0
1506248,2,3.5
1506258,2,2.5
1506263,9,4.33
1506293,3,3.67
1506309,15,3.53
1506331,2,5.0
1506336,2,1.5
1506395,1,2.0
1506409,1,2.0
1506410,1,5.0
1506412,8,3.12
1506421,2,5.0
1506427,2,3.0
1506466,8,3.12
1506477,1,5.0
1506478,1,4.0
1506509,5,3.8
1506519,1,4.0
1506522,1,5.0
1506552,10,3.1
1506586,5,3.2
1506601,1,5.0
1506607,4,2.5
1506609,1,4.0
1506612,19,3.53
1506616,1,4.0
1506711,4,2.75
1506735,113,2.87
1506773,31,3.55
1506798,2,3.5
1506801,6,2.67
1506806,9,3.78
1506834,4,2.0
1506841,69,2.23
1506872,6,2.5
1506890,1,2.0
1506913,10,3.9
1506961,14,3.64
1506974,1,3.0
1506996,1,2.0
1507017,13,3.15
1507019,1,4.0
1507052,1,5.0
1507078,3,3.0
1507092,9,2.89
1507106,1,3.0
1507124,1,1.0
1507128,10,3.3
1507129,4,1.75
1507143,1,1.0
1507168,21,3.38
1507219,3,2.67
1507223,21,2.95
1507241,1,3.0
1507246,7,3.86
1507253,14,3.21
1507261,124,3.28
1507284,57,2.09
1507288,10,2.9
1507291,5,2.4
1507304,3,1.33
1507350,1,4.0
1507353,1,3.0
1507356,2,4.5
1507374,152,3.48
1507410,1,4.0
1507451,1,5.0
1507459,99,2.83
1507535,2,4.0
1507562,1,3.0
1507590,3,4.0
1507611,2,3.5
1507627,11,2.27
1507636,2,3.0
1507649,10,3.5
1507704,1,4.0
1507709,2,3.0
1507727,5,2.0
1507728,12,4.08
1507749,5,1.4
1507781,6,3.67
1507797,1,4.0
1507845,1,4.0
1507886,1,5.0
1507887,3,2.33
1507894,1,3.0
1507903,1,3.0
1507905,74,3.46
1507988,1,4.0
1507998,1,1.0
1508003,24,3.5
1508013,1,3.0
1508018,3,3.33
1508039,2,4.5
1508061,3,2.33
1508067,5,3.8
1508073,336,2.97
1508074,1,2.0
1508089,2,3.5
1508104,2,3.5
1508115,3,1.67
1508161,34,2.74
1508208,2,5.0
1508220,1,4.0
1508269,1,4.0
1508279,2,2.0
1508284,1,1.0
1508291,10,4.3
1508308,10,3.7
1508313,2,1.5
1508325,1,3.0
1508328,1,3.0
1508350,4,2.5
1508351,1,4.0
1508362,1,4.0
1508365,14,5.0
1508373,4,3.75
1508382,14,3.43
1508393,2,2.0
1508417,6,4.33
1508425,4,3.25
1508426,1,1.0
1508441,1,5.0
1508444,8,4.12
1508462,2,1.5
1508489,1,5.0
1508550,8,3.12
1508570,2,2.5
1508574,1,4.0
1508625,21,3.24
1508629,2,3.0
1508644,2,4.0
1508680,1,2.0
1508727,1,4.0
1508741,3,4.33
1508755,1,4.0
1508757,51,2.78
1508767,1,3.0
1508774,8,3.12
1508777,1,2.0
1508797,5,4.6
1508854,1,4.0
1508863,1,3.0
1508911,1,3.0
1508918,5,2.6
1508920,4,3.25
1508967,1,4.0
1508976,1,3.0
1509001,2,5.0
1509008,2,3.5
1509013,63,4.33
1509016,1,5.0
1509039,7,3.14
1509050,4,2.25
1509078,13,3.62
1509085,3,4.67
1509100,1,1.0
1509112,1,2.0
1509132,2,2.5
1509147,10,2.1
1509170,1,5.0
1509217,1,3.0
1509228,10,3.4
1509238,2,2.0
1509243,1,2.0
1509265,8,2.38
1509270,49,3.47
1509285,4,4.75
1509293,8,3.25
1509305,7,4.0
1509319,3,3.67
1509354,1,1.0
1509391,2,2.0
1509395,379,3.43
1509413,1,3.0
1509442,29,2.79
1509458,4,3.0
1509513,48,4.12
1509516,5,3.2
1509522,4,3.0
1509547,2,4.0
1509566,77,3.18
1509576,23,3.17
1509600,9,2.56
1509603,1,4.0
1509616,3,3.0
1509630,1,3.0
1509639,2,3.5
1509644,2,3.5
1509675,12,3.75
1509682,4,2.25
1509684,5,2.6
1509722,3,5.0
1509725,16,3.62
1509726,2,3.5
1509735,2,2.0
1509758,3,2.67
1509766,4,3.5
1509771,3,3.33
1509791,1,5.0
1509808,2,1.5
1509866,2,1.0
1509867,2,4.0
1509872,1,3.0
1509881,8,2.38
1509882,1,3.0
1509905,6,2.33
1509975,1,2.0
1509980,2,3.0
1509988,1,3.0
1509992,1,3.0
1509994,5,1.4
1509997,1,4.0
1510002,1,3.0
1510017,1,3.0
1510032,3,2.0
1510044,28,2.82
1510054,5,3.6
1510057,3,4.0
1510091,34,2.26
1510099,5,2.4
1510102,36,3.67
1510130,4,3.25
1510146,68,3.81
1510160,37,3.95
1510195,1,4.0
1510198,13,4.0
1510204,1,4.0
1510240,2,3.0
1510242,1,3.0
1510285,1,1.0
1510334,9,3.33
1510343,77,4.3
1510378,1,4.0
1510380,29,2.62
1510413,1,3.0
1510425,2,3.5
1510444,13,4.0
1510446,26,3.23
1510455,42,3.43
1510467,1,3.0
1510482,5,3.4
1510489,1,5.0
1510503,5,2.8
1510596,1,3.0
1510598,66,3.39
1510648,12,3.75
1510655,7,2.43
1510656,1,4.0
1510724,19,3.47
1510726,1,5.0
1510728,26,2.69
1510763,1,3.0
1510766,9,3.44
1510780,1,1.0
1510783,23,2.87
1510798,9,3.22
1510806,3,2.67
1510807,4,3.75
1510822,6,3.17
1510826,2,3.5
1510832,1,2.0
1510839,1,3.0
1510842,2,2.0
1510866,3,4.0
1510872,2,3.0
1510907,1,4.0
1510915,1,2.0
1510943,1,1.0
1510947,1,2.0
1510950,1,1.0
1510951,4,3.75
1510952,1,4.0
1510953,4,2.5
1510963,1,1.0
1511008,3,2.67
1511013,1,4.0
1511019,1,1.0
1511055,1,3.0
1511061,8,4.0
1511076,5,3.4
1511081,3,4.0
1511096,4,4.0
1511148,8,1.75
1511149,9,3.89
1511156,2,4.0
1511177,2,3.0
1511214,2,4.0
1511249,6,2.33
1511250,3,3.67
1511268,9,4.11
1511274,2,3.0
1511280,5,2.8
1511292,1,3.0
1511302,1,2.0
1511309,3,1.67
1511315,1,2.0
1511328,1,3.0
1511372,2,5.0
1511391,5,4.2
1511397,21,2.9
1511404,3,4.0
1511418,8,3.75
1511466,13,3.85
1511478,7,5.0
1511546,56,3.0
1511552,26,4.35
1511574,1,1.0
1511575,12,2.67
1511580,4,3.75
1511584,1,3.0
1511593,1,3.0
1511600,1,4.0
1511623,5,2.4
1511654,9,3.44
1511660,17,3.18
1511662,4,3.0
1511669,1,5.0
1511677,25,3.16
1511683,188,1.0
1511684,1,4.0
1511700,1,5.0
1511709,4,4.75
1511725,1,5.0
1511731,2,2.0
1511744,3,3.67
1511770,10,3.7
1511815,1,3.0
1511856,3,4.67
1511865,5,3.0
1511866,11,3.36
1511881,4,1.75
1511882,4,2.75
1511901,2,3.5
1511913,12,2.75
1511920,2,2.5
1511930,5,3.0
1511945,6,3.67
1511955,22,4.09
1511974,3,3.33
1511990,1,4.0
1512002,1,4.0
1512017,7,2.43
1512037,3,2.33
1512053,1,5.0
1512054,38,3.61
1512058,6,4.33
1512075,3,3.67
1512077,2,2.5
1512089,4,4.5
1512112,3,4.0
1512138,28,3.93
1512173,1,3.0
1512198,1,1.0
1512206,1,2.0
1512222,1,5.0
1512248,2,2.0
1512267,3,3.0
1512274,19,4.16
1512279,8,3.88
1512329,7,2.86
1512341,9,3.33
1512360,2,1.0
1512363,7,2.86
1512369,3,3.0
1512376,8,3.38
1512377,27,4.19
1512466,2,3.5
1512501,4,2.75
1512533,11,4.64
1512540,17,3.88
1512543,4,2.5
1512547,140,3.34
1512559,4,4.75
1512574,36,2.36
1512579,1,1.0
1512603,9,3.44
1512617,3,1.33
1512642,1,3.0
1512643,21,3.33
1512644,6,2.17
1512682,1,1.0
1512715,1,3.0
1512718,1,4.0
1512723,1,2.0
1512733,2,4.0
1512782,7,2.14
1512786,1,2.0
1512788,1,1.0
1512796,3,4.0
1512798,2,4.5
1512842,62,3.13
1512848,1,3.0
1512849,2,1.5
1512850,3,3.67
1512869,6,4.17
1512905,1,4.0
1512936,2,1.0
1512938,1,4.0
1512942,3,4.33
1512950,12,4.17
1512971,28,3.46
1512976,2,1.5
1512991,1,3.0
1513036,15,2.4
1513038,6,3.17
1513042,1,3.0
1513080,2,4.5
1513081,1,3.0
1513101,1,1.0
1513144,91,2.81
1513174,8,2.75
1513192,1,5.0
1513205,1,2.0
1513215,21,4.19
1513218,4,2.75
1513237,1,3.0
1513258,1,3.0
1513262,1,5.0
1513271,7,3.57
1513316,11,3.55
1513327,3,3.0
1513331,5,3.4
1513332,13,3.15
1513348,1,5.0
1513358,31,4.03
1513365,3,3.67
1513370,346,3.93
1513375,44,3.14
1513384,1,1.0
1513394,2,3.0
1513408,9,2.22
1513409,5,2.4
1513433,11,2.45
1513438,1,3.0
1513510,1,3.0
1513514,33,3.88
1513515,2,3.5
1513524,1,4.0
1513550,3,2.0
1513559,1,4.0
1513590,6,2.83
1513591,6,3.17
1513622,82,3.88
1513643,5,4.4
1513646,1,5.0
1513649,29,4.79
1513653,6,3.5
1513658,1,3.0
1513673,2,2.0
1513680,2,2.0
1513698,3,2.33
1513702,3,2.67
1513719,3,2.67
1513737,3,3.0
1513753,13,3.31
1513761,2,2.5
1513765,45,4.11
1513789,2,4.0
1513819,6,3.83
1513840,4,3.75
1513841,2,2.0
1513846,2,4.5
1513848,1,3.0
1513886,17,3.41
1513900,1,4.0
1513932,2,3.5
1513939,8,3.12
1513943,1,1.0
1513946,2,3.0
1513947,2,1.5
1513960,2,2.5
1513972,2,1.5
1513991,1,5.0
1514017,1,3.0
1514031,1,1.0
1514049,1,4.0
1514069,3,3.0
1514087,3,2.67
1514102,1,2.0
1514115,49,3.61
1514134,2,5.0
1514144,2,4.5
1514161,1,4.0
1514183,1,4.0
1514192,1,4.0
1514233,5,2.6
1514238,1,4.0
1514244,9,2.89
1514293,2,3.0
1514294,10,2.4
1514312,1,3.0
1514316,1,3.0
1514344,2,4.0
1514348,2,3.5
1514362,1,3.0
1514364,2,3.0
1514367,2,5.0
1514398,1,5.0
1514405,5,4.4
1514409,1,3.0
1514422,12,2.67
1514430,1,1.0
1514444,46,2.96
1514506,1,3.0
1514539,2,4.0
1514542,1,5.0
1514549,1,5.0
1514550,1,3.0
1514565,1,2.0
1514572,1,2.0
1514579,6,3.5
1514599,2,2.5
1514607,1,5.0
1514611,28,2.57
1514623,2,2.5
1514635,2,4.0
1514667,3,1.33
1514668,1,1.0
1514687,9,2.44
1514695,29,2.93
1514725,1,1.0
1514761,3,2.0
1514762,1,2.0
1514772,2,3.5
1514795,9,3.33
1514809,1,2.0
1514852,1,3.0
1514857,1,3.0
1514865,1,1.0
1514866,30,2.07
1514867,5,3.2
1514875,2,2.5
1514886,22,3.05
1514890,6,3.83
1514924,7,2.14
1514944,6,2.67
1514954,1,2.0
1514961,1,2.0
1514964,57,3.75
1514973,1,3.0
1514980,1,4.0
1514983,3,3.33
1514992,31,4.32
1514993,6,2.83
1514999,8,3.62
1515000,10,3.4
1515001,2,5.0
1515015,5,3.2
1515025,4,4.75
1515048,67,2.49
1515049,3,3.0
1515053,2,3.5
1515057,1,2.0
1515098,5,3.4
1515111,2,3.5
1515113,1,4.0
1515117,1,3.0
1515125,2,3.0
1515134,3,3.0
1515141,2,4.0
1515150,2,3.5
1515151,1,4.0
1515159,1,3.0
1515161,1,4.0
1515189,14,3.71
1515224,1,2.0
1515231,2,4.5
1515249,1,4.0
1515269,10,4.1
1515283,15,2.8
1515308,1,3.0
1515317,1,4.0
1515326,4,4.0
1515330,5,3.8
1515331,1,2.0
1515336,1,5.0
1515355,64,3.81
1515374,2,3.5
1515389,1,4.0
1515401,7,3.43
1515427,1,5.0
1515439,2,4.5
1515458,1,5.0
1515459,1,5.0
1515501,511,3.34
1515525,7,2.57
1515534,1,3.0
1515591,16,2.75
1515671,3,4.0
1515700,1,2.0
1515714,1,5.0
1515716,4,2.5
1515718,3,2.33
1515735,1,2.0
1515790,4,3.0
1515825,2,1.5
1515841,7,3.14
1515842,2,3.5
1515856,1,1.0
1515862,1,3.0
1515863,1,3.0
1515871,252,4.69
1515936,4,1.75
1515943,2,3.5
1516019,13,3.31
1516023,1,2.0
1516036,2,2.5
1516077,1,2.0
1516085,1,1.0
1516101,1,1.0
1516107,6,4.67
1516182,12,4.25
1516199,2,3.0
1516204,1,2.0
1516205,1,4.0
1516313,2,2.5
1516320,14,2.64
1516350,34,2.56
1516372,4,3.75
1516375,53,4.64
1516379,1,4.0
1516383,1,1.0
1516386,5,3.4
1516387,1,5.0
1516425,2,3.5
1516486,4,2.25
1516496,31,3.52
1516537,6,3.17
1516555,48,3.77
1516584,4,3.5
1516589,4,2.25
1516595,8,3.25
1516623,1,4.0
1516629,3,3.67
1516678,4,3.0
1516684,1,3.0
1516689,2,3.0
1516690,2,3.5
1516692,2,2.5
1516815,2,4.0
1516834,1,3.0
1516837,1,5.0
1516851,3,3.0
1516894,108,3.71
1516909,7,3.0
1516910,65,3.06
1516925,1,3.0
1516952,1,1.0
1516956,2,4.0
1516966,2,2.5
1516988,13,1.92
1517010,27,3.74
1517019,1,3.0
1517030,1,1.0
1517054,1,4.0
1517055,1,2.0
1517061,17,2.35
1517082,7,4.14
1517121,1,5.0
1517157,3,3.67
1517164,2,2.0
1517187,1,1.0
1517190,1,1.0
1517192,2,4.0
1517218,4,3.75
1517221,12,2.33
1517226,1,4.0
1517231,4,3.5
1517243,1,2.0
1517254,1,5.0
1517261,2,4.0
1517290,3,1.33
1517318,3,4.33
1517327,4,3.0
1517332,6,4.17
1517342,1,3.0
1517355,12,2.75
1517358,62,3.6
1517363,1,1.0
1517384,2,4.5
1517386,3,2.0
1517391,28,3.32
1517394,4,2.25
1517408,9,3.44
1517422,5,4.0
1517432,1,1.0
1517435,58,3.53
1517436,4,4.5
1517447,1,5.0
1517470,2,1.0
1517471,552,3.51
1517519,11,2.36
1517549,1,4.0
1517572,1,4.0
1517584,1,3.0
1517590,24,2.96
1517612,5,3.2
1517617,1,2.0
1517627,2,3.0
1517632,2,1.5
1517636,1,2.0
1517651,3,2.67
1517691,1,3.0
1517699,1,2.0
1517716,2,1.5
1517724,3,1.33
1517756,1,2.0
1517766,6,3.67
1517769,1,1.0
1517797,35,4.06
1517799,1,1.0
1517807,4,3.0
1517824,2,1.0
1517862,130,3.55
1517874,2,3.0
1517889,35,3.14
1517901,3,3.33
1517916,1,2.0
1518071,24,2.71
1518099,1,2.0
1518104,1,2.0
1518112,2,5.0
1518137,1,1.0
1518145,33,3.27
1518149,1,2.0
1518157,2,3.0
1518179,2,1.5
1518197,3,3.67
1518210,1,2.0
1518230,1,2.0
1518238,1,5.0
1518251,1,3.0
1518266,5,2.0
1518269,13,3.38
1518289,8,3.62
1518291,1,3.0
1518298,1,2.0
1518328,2,2.5
1518344,1,3.0
1518417,1,1.0
1518435,2,2.0
1518440,4,2.25
1518446,1,1.0
1518493,3,3.0
1518496,3,2.0
1518510,1,4.0
1518543,2,3.0
1518587,3,3.33
1518597,5,3.4
1518614,5,2.6
1518633,1,3.0
1518654,1,2.0
1518662,1,4.0
1518667,1,2.0
1518681,3,3.0
1518686,2,2.5
1518706,2,3.5
1518713,1,4.0
1518719,3,2.67
1518755,1,3.0
1518759,3,4.33
1518834,1,1.0
1518836,2,4.0
1518849,2,4.0
1518850,9,4.22
1518853,1,3.0
1518875,5,2.8
1518886,2,2.0
1518892,1,2.0
1518908,3,4.67
1518915,1,4.0
1518923,1,3.0
1518925,2,3.5
1518947,1,5.0
1518955,1,5.0
1518963,6,3.83
1518964,183,2.26
1519024,3,3.33
1519037,1,3.0
1519041,1,4.0
1519042,2,4.5
1519063,1,3.0
1519073,368,3.06
1519090,1,2.0
1519094,23,2.26
1519097,1,1.0
1519118,8,3.12
1519167,1,3.0
1519183,1,4.0
1519205,12,3.17
1519213,5,2.6
1519218,1,3.0
1519224,1,5.0
1519225,1,3.0
1519230,1,4.0
1519239,2,2.5
1519265,2,3.0
1519266,6,3.83
1519270,1,1.0
1519374,1,2.0
1519376,2,3.0
1519378,28,3.25
1519388,366,3.98
1519432,2,2.5
1519453,2,5.0
1519456,6,3.83
1519499,8,3.88
1519503,1,4.0
1519532,1,3.0
1519583,5,2.8
1519587,1,1.0
1519627,1,3.0
1519635,2,3.5
1519636,15,3.13
1519646,2,2.5
1519667,18,3.0
1519674,1,2.0
1519692,4,3.25
1519698,1,5.0
1519706,1,4.0
1519723,2,3.0
1519729,112,3.71
1519734,3,3.0
1519740,2,2.0
1519748,2,4.5
1519761,1,3.0
1519766,5,4.4
1519810,13,3.46
1519818,1,5.0
1519853,2,4.5
1519860,14,3.79
1519861,1,1.0
1519879,1,5.0
1519905,1,2.0
1519914,1,5.0
1519919,4,4.0
1519933,2,3.0
1519934,1,3.0
1519938,2,3.5
1519990,3,2.0
1519994,1,4.0
1520011,4,1.25
1520015,4,4.5
1520044,1,5.0
1520052,8,3.12
1520057,1,4.0
1520081,6,2.17
1520095,6,3.83
1520104,4,3.75
1520116,1,1.0
1520125,7,2.71
1520166,504,1.86
1520179,1,2.0
1520201,11,4.73
1520207,5,5.0
1520214,3,4.0
1520226,114,3.65
1520235,7,2.71
1520246,5,3.8
1520257,1,4.0
1520259,7,3.29
1520279,4,3.75
1520281,4,2.75
1520312,4,3.75
1520371,4,2.5
1520401,1,4.0
1520403,2,2.5
1520426,2,4.0
1520438,1,4.0
1520439,1,2.0
1520458,58,4.14
1520478,10,3.5
1520492,2,3.0
1520499,1,2.0
1520501,4,2.5
1520521,8,2.38
1520535,1,2.0
1520549,1,3.0
1520552,3,2.0
1520584,15,5.0
1520597,2,1.5
1520624,1,5.0
1520631,29,3.31
1520660,2,4.5
1520672,1,1.0
1520680,1,4.0
1520710,14,3.29
1520734,7,3.14
1520735,1,1.0
1520758,1,3.0
1520781,1,3.0
1520829,7,3.86
1520830,2,4.0
1520849,1,2.0
1520861,3,4.0
1520865,1,5.0
1520870,2,2.0
1520884,12,3.67
1520891,3,4.0
1520904,1,4.0
1520908,1,3.0
1520914,25,2.72
1520918,1,2.0
1520948,3,3.0
1520950,1,2.0
1520984,25,3.0
1520990,30,3.93
1521003,1,1.0
1521075,4,3.25
1521076,2,3.5
1521090,1,5.0
1521106,4,2.75
1521123,4,3.0
1521183,13,2.69
1521194,1,2.0
1521217,4,2.75
1521266,20,3.75
1521270,5,4.4
1521272,6,2.5
1521285,25,2.64
1521307,1,2.0
1521328,4,3.75
1521379,2,4.5
1521420,6,3.33
1521422,2,2.0
1521428,6,4.0
1521460,1,3.0
1521469,1,3.0
1521508,6,4.33
1521512,1,1.0
1521517,7,2.86
1521539,1,4.0
1521559,1,3.0
1521568,1,2.0
1521596,16,3.81
1521609,7,3.29
1521648,64,3.47
1521657,69,2.99
1521664,1,4.0
1521667,11,2.36
1521697,2,3.0
1521720,3,4.33
1521767,2,3.0
1521769,2,3.0
1521772,6,2.83
1521774,7,3.29
1521813,1,1.0
1521829,1,5.0
1521833,1,2.0
1521836,23,3.65
1521838,2,4.0
1521844,2,4.5
1521868,8,3.38
1521905,2,3.5
1521914,3,2.33
1521943,3,4.33
1521960,7,3.57
1521970,22,3.5
1521983,30,3.5
1521986,1,3.0
1522005,1,4.0
1522015,9,3.78
1522023,1,5.0
1522038,1,4.0
1522041,8,3.25
1522050,3,2.33
1522070,1,1.0
1522103,4,2.75
1522104,2,3.0
1522126,42,4.52
1522147,2,2.5
1522165,16,3.31
1522180,4,3.25
1522203,2,2.0
1522219,2,4.0
1522223,59,3.03
1522239,1,4.0
1522246,1,5.0
1522301,1,1.0
1522302,1,4.0
1522335,3,3.0
1522369,1,3.0
1522371,2,1.5
1522373,3,5.0
1522435,5,3.2
1522441,4,3.0
1522471,2,5.0
1522497,1,4.0
1522500,1,4.0
1522549,8,3.25
1522555,6,3.83
1522583,1,4.0
1522620,1,3.0
1522632,1,5.0
1522640,1,5.0
1522642,1,3.0
1522645,20,2.45
1522698,3,3.33
1522707,4,2.5
1522709,1,5.0
1522721,12,3.0
1522752,100,3.75
1522761,2,3.5
1522795,2,3.5
1522799,2,3.5
1522802,7,3.71
1522818,2,1.5
1522891,2,4.5
1522922,2,2.0
1522942,2,3.0
1522957,1,5.0
1522962,1,4.0
1523029,3,1.0
1523058,1,4.0
1523077,5,4.0
1523082,1,4.0
1523107,6,4.17
1523108,38,2.95
1523109,4,2.75
1523143,1,4.0
1523153,36,3.67
1523159,140,3.05
1523169,5,2.6
1523192,1,1.0
1523219,8,2.62
1523289,1,2.0
1523292,5,3.0
1523340,1,3.0
1523347,2,1.0
1523362,1,5.0
1523366,5,1.4
1523400,5,4.8
1523413,25,1.88
1523426,2,1.5
1523435,1,4.0
1523442,2,1.5
1523467,1,2.0
1523477,10,2.8
1523488,1,4.0
1523505,3,3.67
1523508,1,5.0
1523514,1,4.0
1523520,1,2.0
1523538,1,3.0
1523541,4,3.0
1523579,46,3.24
1523582,2,3.0
1523605,1,3.0
1523621,2,5.0
1523646,2,3.5
1523658,4,1.75
1523671,19,3.74
1523689,4,4.75
1523702,1,5.0
1523707,1,5.0
1523710,4,3.5
1523714,51,3.65
1523719,15,3.67
1523735,7,3.71
1523741,2,5.0
1523783,1,2.0
1523788,3,1.33
1523793,1,4.0
1523822,3,2.0
1523836,1,5.0
1523848,7,3.29
1523893,14,3.0
1523902,4,3.0
1523942,1,2.0
1523954,14,2.71
1523969,1,2.0
1523973,11,3.36
1523975,4,3.0
1523984,5,2.4
1523998,1,3.0
1524044,2,3.5
1524153,1,3.0
1524178,1,3.0
1524179,1,3.0
1524230,3,3.0
1524238,2,1.0
1524279,1,3.0
1524283,1,4.0
1524307,6,3.5
1524316,2,2.5
1524343,1,3.0
1524354,5,2.2
1524355,9,2.11
1524379,7,3.57
1524383,4,2.5
1524394,2,3.0
1524434,4,5.0
1524454,32,3.75
1524469,1,2.0
1524499,2,2.5
1524505,1,3.0
1524522,1,4.0
1524551,2,2.0
1524556,2,1.0
1524620,1,2.0
1524631,8,3.75
1524681,1,4.0
1524682,2,2.0
1524684,1,2.0
1524685,1,4.0
1524711,1,3.0
1524714,1,5.0
1524731,1,4.0
1524742,1,1.0
1524769,1,5.0
1524789,1,4.0
1524820,4,5.0
1524849,4,3.75
1524853,58,3.47
1524854,1,4.0
1524855,2,3.0
1524885,15,3.4
1524898,7,3.86
1524900,1,5.0
1524915,16,3.25
1524957,1,3.0
1524964,98,2.66
1524966,1,2.0
1524997,5,3.4
1525040,1,2.0
1525049,1,5.0
1525067,3,2.33
1525099,1,3.0
1525100,1,5.0
1525124,1,2.0
1525156,1,5.0
1525214,1,4.0
1525344,2,3.5
1525351,1,3.0
1525369,1,3.0
1525381,92,2.91
1525384,38,3.66
1525399,1,5.0
1525406,6,3.67
1525412,2,4.0
1525426,23,1.78
1525444,10,2.4
1525445,2,3.5
1525455,4,2.5
1525459,5,4.6
1525483,4,3.0
1525496,1,4.0
1525504,1,3.0
1525505,5,3.0
1525524,96,2.83
1525532,1,3.0
1525548,1,1.0
1525560,12,1.83
1525574,3,2.33
1525586,5,3.0
1525598,1,3.0
1525681,1,4.0
1525696,22,3.14
1525719,3,3.67
1525729,2,2.5
1525738,2,3.0
1525750,1,2.0
1525763,16,2.25
1525764,6,3.17
1525786,3,2.33
1525814,5,4.4
1525827,1,4.0
1525844,5,2.8
1525850,1,3.0
1525869,1,3.0
1525874,1,1.0
1525897,1,5.0
1525907,1,1.0
1525916,10,3.6
1525924,14,3.36
1525953,4,4.0
1525981,14,3.36
1525992,3,3.33
1526008,53,3.68
1526011,3,1.33
1526026,2,4.5
1526027,7,3.86
1526028,4,3.25
1526030,1,3.0
1526036,2,3.5
1526063,8,2.75
1526066,1,4.0
1526086,1,3.0
1526106,1,5.0
1526115,40,2.55
1526116,2,3.0
1526160,1,4.0
1526199,8,4.12
1526235,18,4.72
1526236,15,3.13
1526244,3,1.67
1526259,16,3.12
1526264,215,3.32
1526266,1,3.0
1526334,27,3.74
1526340,4,4.0
1526354,28,2.54
1526365,22,3.18
1526371,22,3.95
1526379,7,2.14
1526391,3,4.0
1526398,3,2.33
1526443,2,4.5
1526449,22,3.64
1526454,1,1.0
1526491,1,2.0
1526507,2,1.5
1526558,1,5.0
1526575,1,4.0
1526606,5,3.2
1526640,1,2.0
1526656,1,1.0
1526711,5,4.0
1526756,1,5.0
1526758,1,3.0
1526787,6,3.17
1526803,4,4.25
1526832,18,2.0
1526905,4,3.75
1526907,2,2.5
1526916,14,4.5
1526926,3,3.0
1526943,3,3.33
1526973,1,1.0
1526975,14,4.14
1526997,1,3.0
1527005,2,3.0
1527008,1,1.0
1527025,2,4.5
1527030,559,3.46
1527065,2,5.0
1527076,1,3.0
1527104,1,1.0
1527111,1,2.0
1527113,121,3.24
1527158,1,3.0
1527206,1,3.0
1527217,1,2.0
1527246,3,3.0
1527256,72,3.93
1527261,4,4.0
1527279,12,5.0
1527284,1,4.0
1527303,3,2.33
1527308,1,5.0
1527347,1,3.0
1527359,1,3.0
1527361,9,2.56
1527392,44,3.18
1527407,4,2.5
1527410,3,5.0
1527420,8,3.38
1527431,1,2.0
1527434,1,3.0
1527444,5,2.6
1527447,2,3.5
1527470,1,2.0
1527472,14,2.93
1527509,1,4.0
1527527,47,3.3
1527530,2,1.5
1527535,1,3.0
1527580,3,4.0
1527643,2,3.0
1527650,18,3.11
1527654,1,3.0
1527666,3,3.0
1527676,10,2.1
1527683,1,4.0
1527684,1,4.0
1527706,5,1.8
1527713,1,3.0
1527738,3,4.0
1527760,1,3.0
1527780,65,3.58
1527788,10,2.6
1527826,1,4.0
1527836,8,3.75
1527841,1,4.0
1527870,2,2.5
1527878,3,1.33
1527895,35,3.06
1527900,2,5.0
1527912,1,2.0
1527942,1,4.0
1527948,8,2.75
1527959,3,3.0
1527961,3,3.0
1527985,1,3.0
1528019,11,2.73
1528075,2,1.5
1528081,2,5.0
1528092,1,5.0
1528114,2,3.5
1528132,1,4.0
1528147,4,4.25
1528190,1,4.0
1528246,1,3.0
1528266,4,5.0
1528288,1,2.0
1528301,4,2.0
1528328,8,3.38
1528345,1,4.0
1528362,14,3.07
1528396,1,1.0
1528405,3,4.0
1528413,2,4.0
1528420,6,2.17
1528435,2,4.0
1528438,1,4.0
1528454,1,4.0
1528470,3,2.33
1528482,13,3.08
1528523,1,1.0
1528530,2,4.0
1528534,14,3.14
1528587,3,3.0
1528594,1,3.0
1528604,22,2.59
